theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_1229d1997f18,cluster2_890c1bdf9999,llms,predictive,2025-08-20,2025-08-20,1,unresolved,medium,2026-03-02,Claim concerns long-run valuation viability of pure LLM plays; as of 2026-03-02 evidence is inconclusive and horizon remains open.,https://openai.com/foundation/;https://openai.com/our-structure/,"But …. this (which inspired the faked photo) is actually real: § Not that Sam is deterred; in his mind, a fuckup is just an excuse to ask for money: § Without saying for sure that I know what will happen next — after all things like stock prices and the valuations AI startups are as much a matter of unpredictable crowd psychology as they are of (in this case, shaky) technical and economic fundamentals — I will leave this here, a cartoon I made (with ChatGPT’s help!) in mid-July."
theme3_3c553598e33f,cluster2_40b7af64913c,agi,predictive,2023-02-11,2025-04-25,2,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"None of the software in either of those systems has survived in modern efforts at “artificial general intelligence”, and I am not sure that LaMDA and its cousins will play any important role in the future of AI, either."
theme3_3c553598e33f,cluster2_8151691ce14d,agi,predictive,2023-02-16,2023-02-16,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Let me begin by saying that I would be delighted if my prediction (that AGI will not happen anytime soon) was utterly and completely wrong and that you were right.
theme3_3c553598e33f,cluster2_db35293f27db,agi,predictive,2023-02-16,2023-02-16,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Where we diverge, I think, is largely on timing: you posit that we will see AGI within a few decades, I think it is more like a few generations."
theme3_3c553598e33f,cluster2_e9fc9ecdcdf0,agi,predictive,2023-02-16,2023-02-16,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"I do think we will eventually reach AGI (artificial general intelligence), and quite possibly before the end of this century."
theme3_3c553598e33f,cluster2_dbd684e667a7,agi,predictive,2023-04-09,2023-04-09,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,But imagining that it will fundamentally transform the world into some sort of new AGI regime sometime in Q4 2023—for China or the US-still seems like a fantasy to me.
theme3_3c553598e33f,cluster2_14691968a363,agi,predictive,2023-04-25,2023-04-25,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"If AGI is to emerge at all, I hope that it will emerge from the noble act of trying to make a better world, and not as an accidental byproduct of censorship and propaganda."
theme3_3c553598e33f,cluster2_f6ecd58b417b,agi,predictive,2023-08-13,2023-08-13,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"It’s hard to put odds on any of this, but it’s a sobering thought, and one that I hope will get some consideration both in Washington and Beijing. § In my mind, the fundamental error that almost everyone is making is in believing that Generative AI is tantamount to AGI (general purpose artficial intelligence, as smart and resourceful as humans if not more so)."
theme3_3c553598e33f,cluster2_758eb339f5b6,agi,predictive,2023-09-27,2023-09-27,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,LLMs will likely never deliver on the promise that they are somehow close to AGI.
theme3_3c553598e33f,cluster2_0c5017c359d6,agi,predictive,2023-11-05,2023-11-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"If true self-driving is this hard, despite the amount of data that has been collected and amount of money invested ($100B+), any dreams of AGI happening soon are likely wildly unrealistic."
theme3_3c553598e33f,cluster2_bf314b2e61c9,agi,predictive,2024-03-30,2024-03-30,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Presumably the operating idea here is that (a) $100B will equal AGI and (b) that customers will pay literally anything for AGI.
theme3_3c553598e33f,cluster2_cfe516d528f9,agi,predictive,2024-04-14,2024-04-14,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,What I think Musk is saying (based on this and similar but slightly clearer wording in March on the Joe Rogan show) is that AGI will be able to do any intellectual work that any human can do by the end of next year.
theme3_3c553598e33f,cluster2_57f823c45a22,agi,predictive,2024-06-22,2024-06-22,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Gary Marcus stands by his own prediction that we will not see AGI by 2029, per criteria he discussed here ."
theme3_3c553598e33f,cluster2_e9e732acc36d,agi,predictive,2024-08-01,2024-08-01,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Once you do, almost everything that people like Altman and Musk and Kurzweil are currently saying about AGI being nigh seems like sheer fantasy, on par with imagining that really tall ladders will soon make it to the moon."
theme3_3c553598e33f,cluster2_ba4ac691cf68,agi,predictive,2024-08-23,2024-08-23,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,He thinks it is at least somewhat plausible we will see AGI in a few years; I do not.
theme3_3c553598e33f,cluster2_1bac5a0f886e,agi,predictive,2024-12-08,2024-12-08,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"I always say that AGI will come, just not soon, and in fact said so explicitly in emails to Newton yesterday (e.g., “we will get to AGI, but the field has been pursuing a hypothesis that was basically (just as I anticipated) disproven, so we will need new ideas.”) I also always say we need hybrid systems that include LLMs as one tool among many, never that that LLMs will altogether disappear, even if they become a commodity and valuations fall."
theme3_3c553598e33f,cluster2_166f12ae45af,agi,predictive,2024-12-21,2024-12-21,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Almost none seem to have read further, to the most important part of Chollet’s essay: it is important to note that ARC-AGI is not an acid test for AGI – as we've repeated dozens of times this year."
theme3_3c553598e33f,cluster2_8b0d3b10ad62,agi,predictive,2024-12-21,2024-12-21,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Nothing in the o3 presentation yesterday suggested to me that this decades-old core problem has been remotely solved. § I am not saying we will never get AGI.
theme3_3c553598e33f,cluster2_9b022ceb42cf,agi,predictive,2024-12-21,2024-12-21,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Furthermore, early data points suggest that the upcoming ARC-AGI-2 benchmark will still pose a significant challenge to o3, potentially reducing its score to under 30% even at high compute (while a smart human would still be able to score over 95% with no training)” § In 2025, a lot of AI influencers and maybe some companies are going to claim we have reached AGI."
theme3_3c553598e33f,cluster2_6312fecddd30,agi,predictive,2025-01-09,2025-01-09,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"I will stand by my own predictions that we won’t see AGI in 2025, and I won’t be at all surprised if don’t even see anything worthy of the GPT-5 name (which I still expect not to be able to succeed at the kinds of criteria for AGI I have previously laid out here and here )."
theme3_3c553598e33f,cluster2_84f4053d868b,agi,predictive,2025-01-26,2025-01-26,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,The race to AGI will be won not by the country with the most chips but by the one that best fosters true innovation.
theme3_3c553598e33f,cluster2_9aa09566059a,agi,predictive,2025-01-26,2025-01-26,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Contra Silicon Valley scuttlebutt, neither country will achieve AGI by the end of 2027."
theme3_3c553598e33f,cluster2_14fdbc2d479a,agi,predictive,2025-02-13,2025-02-13,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"In all likelihood AGI will some day arrive, with or without LLMs at the core, and likely with all kinds of other gadgets included."
theme3_3c553598e33f,cluster2_1ab79ae4134e,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,There is a notion implicit in the interview that whoever gets to AGI first will have some massive advantage.
theme3_3c553598e33f,cluster2_723391a7e57c,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"The point here is not about arithmetic but generalization . 3 Another implicit assumption is that getting to AGI first, even by a few months, will matter a lot."
theme3_3c553598e33f,cluster2_8f6a825f544c,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,I completely agree with Klein that AGI will matter a lot when it comes.
theme3_3c553598e33f,cluster2_9b93f713b7c3,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Achieving AGI is impossible, and we will never get there."
theme3_3c553598e33f,cluster2_a841bb4a554e,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,He rightfully acknowledges that we dont’t really know what the AGI era will look like.
theme3_3c553598e33f,cluster2_bf8b39744567,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"More importantly, even with extra augmentation, the system remains wildly unreliable on tasks that many systems have been able to handle for decades. 2 Some will say “humans make arithmetic errors, too”, but AGI really shouldn’t."
theme3_3c553598e33f,cluster2_c6db08aebbaa,agi,predictive,2025-03-05,2025-03-05,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Everything won’t be solved everywhere all at once; getting to AGI will be a slog.
theme3_3c553598e33f,cluster2_fc3d5f639ef5,agi,predictive,2025-05-22,2025-05-22,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"And even though I highly doubt AGI will arrive in three years, I can’t absolutely promise you it won’t happen in 10."
theme3_3c553598e33f,cluster2_b7f9f8cd3cb0,agi,predictive,2025-06-17,2025-06-17,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"If we want to get to AGI, we will have to better."
theme3_3c553598e33f,cluster2_50ff030b0f90,agi,predictive,2025-07-09,2025-07-09,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,When we are really at AGI it will be much harder to do so.
theme3_3c553598e33f,cluster2_88a974fdd058,agi,predictive,2025-07-13,2025-07-13,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Getting to AGI will likely take still more breakthroughs.
theme3_3c553598e33f,cluster2_00996b6a7f3e,agi,predictive,2025-08-09,2025-08-09,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"(Any one remember Facebook M, a decade ago?) • Allegedly godlike models that turn out to be incremental advances. • Claims like “We now know how to build AGI” that never turn out to be true. • Promises for world-changing science that rarely materialize. • Driverless cars that still are only available in couple percent of the world’s cities. • Promises to Congress (AI to filter our fake news!"
theme3_3c553598e33f,cluster2_fccb2fae5093,agi,predictive,2025-08-14,2025-08-14,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"And AGI—hopefully safe, trustworthy AGI– will eventually come."
theme3_3c553598e33f,cluster2_4617a30f82e1,agi,predictive,2025-11-18,2025-11-18,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,Gary Marcus continues to thinks that a deep understanding of cognitive science will be a key ingredient in the development of AGI.
theme3_3c553598e33f,cluster2_4d4972f710bb,agi,predictive,2025-11-18,2025-11-18,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"Their work is interesting, and converges to a degree with the current argument, but my intuition is that such functions will not suffice for AGI."
theme3_3c553598e33f,cluster2_844e3ccd35b4,agi,predictive,2025-12-01,2025-12-01,1,mixed,medium,2026-03-02,"AGI has not been declared achieved by frontier labs as of 2026-03-02 (supports skepticism), but capabilities advanced substantially with GPT-5, so broad anti-progress framing is not fully supported.",https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/,"But let’s suppose for the sake of argument that Sutskever and the rest of us are correct, and that AGI will never emerge straight from LLMs, and that to a certain extent that they have run their course, and that we do in fact need new ideas."
